"","lon","lat","osm_id","code","fclass","name"
"12639",76.3059975,10.0025167,"1474037230",2001,"police","Palarivattom Police Station"
"12744",77.5854209,12.9433946,"1474242215",2001,"police","Ashoka Pillar Police station"
"12791",75.6328438,15.4296167,"1474289550",2001,"police",NA
"12801",75.6917984,16.1812514,"1474293182",2001,"police","Bagalkot Police station"
"12815",77.6069272,12.9826133,"1474302941",2001,"police","Commercial Street Police Station"
"12871",77.0027116,11.0747296,"1474350853",2001,"police","Saravanampatti Police Station"
"12880",76.3168964,10.0461728,"1474353825",2001,"police","Kalamassery Police Station"
"12924",75.6798494,11.9953421,"1474435854",2001,"police","Irritty Police Station"
"12925",75.667174,12.0391814,"1474435863",2001,"police","Ulikkal Police Station"
"12957",83.3260976,17.7285275,"1474490552",2001,"police","3 Town Police Station"
"12993",76.997871,10.9975827,"1474518443",2001,"police","Ramanathapuram police station"
"13069",76.9591307,10.9924847,"1474803271",2001,"police","B1 POLICE STATION"
"13164",77.5414869,12.9733449,"1474835635",2001,"police","Vijaynagar Traffic Police Station"
"13231",76.6016461,12.3368103,"1474903179",2001,"police","Vijayanagara Police Station"
"13285",75.8428635,30.9145364,"1476380314",2001,"police","CPSC, Sub Division Gill"
"13286",75.8436092,30.9142692,"1476380364",2001,"police","Police Station sdar, Ludhiana City"
"13316",75.8065836,30.1295214,"1477536411",2001,"police","City Police Station"
"13326",80.1398871,17.2487201,"1479929500",2001,"police","Women's Police Station"
"13339",73.2396403,19.1576004,"1482180036",2001,"police","Badlapur Police Station."
"13383",75.8501033,30.8892064,"1487529634",2001,"police","Police Post Atam Nagar"
"13384",75.8498351,30.8891192,"1487529641",2001,"police","ACP AtamNagar"
"13426",75.7993328,30.1264355,"1492175897",2001,"police","City Police Station"
"13447",77.7574684,12.995384,"1497217077",2001,"police","Kadugodi Police Station"
"13451",77.6559012,12.967409,"1500601533",2001,"police","Indiranagar Traffic Police Station"
"13606",83.0015478,25.2999805,"1531284222",2001,"police",NA
"13638",73.8403808,18.5141406,"1534465625",2001,"police","Deccan Gymkhana Police Chowki"
"13919",76.3395093,10.3014843,"1574691547",2001,"police","Chalakudy Police Station"
"13938",77.2900781,28.3959429,"1575177481",2001,"police","Police chowki NIT 3"
"13999",77.2971327,28.4309808,"1578318239",2001,"police",NA
"14003",88.4305142,22.4424481,"1579176040",2001,"police","Sonarpur Police Station"
"14048",91.7519454,26.1899295,"1580625967",2001,"police","Latasil Police Station"
"14122",73.7999868,17.9246436,"1588173549",2001,"police","Panchgani"
"14166",80.2041602,13.0575496,"1597178645",2001,"police",NA
"14170",73.8575979,18.4589973,"1597812815",2001,"police","Bharati Police Station"
"14193",69.6664617,23.2430111,"1601018129",2001,"police","Kutch District Police Headquarters"
"14227",72.1942666,10.8662714,"1602135226",2001,"police","Police Station Agatti"
"14414",77.114347,8.2937626,"1623278302",2001,"police","Kollencode Police Station"
"14506",76.6567805,12.314282,"1638083577",2001,"police","Devraj Police Station"
"14601",76.555826,12.0975288,"1650147883",2001,"police",NA
"14651",73.7808479,15.5429919,"1655866045",2001,"police","Calangute Police Station"
"14695",84.4170709,27.434914,"1657835306",2001,"police","Someswor Police"
"14699",84.3232579,27.4571557,"1657866081",2001,"police","Basantapur Police"
"14704",77.2493324,28.5366803,"1658772705",2001,"police","CR Park Police Station"
"14814",77.7476505,11.3630177,"1668204092",2001,"police","Police Station"
"14868",75.4661058,11.7747051,"1668668954",2001,"police","Dharmadam police station"
"14869",75.4857798,11.7497197,"1668672479",2001,"police","Thalassery police station"
"14897",78.0248862,27.1970981,"1669045647",2001,"police","Jeoni Mandi Police Station"
"14975",76.8717024,8.570094,"1670518719",2001,"police","kazhakuttom Police Station"
"15026",75.2085038,17.0502495,"1673638063",2001,"police","Jat Police Station"
"15080",77.7832457,12.8606263,"1678236118",2001,"police","Sarjapur Police Station"
"15090",76.9354528,10.988383,"1680232798",2001,"police",NA
"15173",76.9596666,8.4410206,"1683002179",2001,"police","Thiruvallam Police Station"
"15199",74.8358179,12.9022386,"1683107842",2001,"police","Urwa Police Station"
"15221",75.843312,30.2447247,"1683440332",2001,"police","Police Station"
"15257",77.8541616,8.3366712,"1685476656",2001,"police","Tisaiyanvillai Police Station"
"15289",73.7647929,15.5490402,"1688110368",2001,"police",NA
"15293",75.3634289,12.0375224,"1689197335",2001,"police","Taliparamba Police Station"
"15316",75.2107555,12.1101903,"1690091453",2001,"police","Payyanur Police Station"
"15413",72.8299999,19.1225849,"1697431324",2001,"police","D.N. Nagar Police Station"
"15425",78.0540411,30.3250628,"1697822631",2001,"police","Daalanwala Police Station"
"15456",73.7993609,18.6015562,"1703723978",2001,"police","Pimple Saudagar Police Statiom"
"15561",80.2659307,13.0006116,"1711627907",2001,"police","Shastri Nagar Police Station"
"15661",79.5292744,29.217288,"1718155221",2001,"police","Haldwani Kotwali"
"15663",79.5204768,29.2148113,"1718155231",2001,"police","Haldwani Jail"
"15868",75.988788,10.6946769,"1734238272",2001,"police","Perumbadappu Police Station"
"15918",95.3390824,27.4819529,"1739986507",2001,"police","Hijapuri Police"
"15920",95.2700243,27.4925465,"1739986509",2001,"police","Panitola Police"
"15931",95.80629,27.6360405,"1740002004",2001,"police",NA
"15952",72.8643665,22.6914433,"1740714649",2001,"police","Dumral Bazzar Police Station"
"16061",74.8393126,12.8560871,"1750823511",2001,"police","Pandeshwara Police Station"
"16097",75.8786307,11.3053711,"1753664893",2001,"police","Kunnamangalam"
"16106",73.018926,19.0286464,"1754595219",2001,"police","Nerul Police Station"
"16141",74.8526744,12.8902826,"1760597606",2001,"police","Kadri Police Station"
"16179",72.8585041,22.6942361,"1763259331",2001,"police","Nadiad Main Police Station"
"16202",76.9828316,28.6098145,"1764309442",2001,"police",NA
"16244",78.7819267,9.2399184,"1769189559",2001,"police",NA
"16260",80.2751584,17.511315,"1771162328",2001,"police","Karepally Police Station"
"16264",77.5155698,10.4528743,"1771171090",2001,"police","Palani Town Police Station"
"16292",76.9867433,28.6126106,"1776071592",2001,"police","Police Chowki"
"16354",77.5377251,12.9707264,"1778917090",2001,"police","Vijayanagar Police Station"
"16360",75.2461258,13.6982846,"1779028051",2001,"police","Tirthahalli Police Station"
"16422",75.9246771,14.4540972,"1784418715",2001,"police","K.T.J Nagar Police Station"
"16438",75.9206449,14.4509921,"1789375892",2001,"police","Davanagere Rural Police Station"
"16454",77.5643202,12.9604765,"1789726678",2001,"police","Chamarajapet Police Station"
"16461",77.570101,12.9538729,"1791567417",2001,"police","Shankarapuram Police Station"
"16576",74.8613047,32.7347772,"1794178601",2001,"police","City Police Thana"
"16590",77.5211853,13.0360107,"1794656846",2001,"police","Peenya Police Station"
"16740",75.8877605,22.7250966,"1801718767",2001,"police","Palasiya Police Station"
"16795",75.3657799,13.5351634,"1803018406",2001,"police",NA
"16820",78.203113,12.3043547,"1803675803",2001,"police",NA
